item_id:token,title:token,categories:token_seq,brand:token,sales_type:token,sales_rank:float,price:float
926,Pippin 1972 Original Broadway Cast,'Musicals',Stephen Schwartz,CDs & Vinyl,364106.0,
928,Live at the London Palladium,,Marvin Gaye,CDs & Vinyl,734379.0,
934,In A Special Way,"'Blues', 'Contemporary Blues'",Debarge,CDs & Vinyl,130490.0,
927,Where I'm Coming From,"'Pop', 'Oldies'",Stevie Wonder,CDs & Vinyl,418680.0,
929,Come Get It!,'Funk',Rick James,CDs & Vinyl,64692.0,
938,Can't Slow Down,"'Pop', 'Adult Contemporary'",Lionel Richie,CDs & Vinyl,13567.0,
937,Every Great Motown Hit of Marvin Gaye: 15 Spectacular Performances,"'Classic Rock', 'Psychedelic Rock'",Marvin Gaye,CDs & Vinyl,447875.0,
943,Characters,,Stevie Wonder,CDs & Vinyl,80144.0,
923,All the Great Hits,'Disco',Diana Ross,CDs & Vinyl,592342.0,
941,In Square Circle,,Stevie Wonder,CDs & Vinyl,132202.0,
932,Irons In The Fire,'Disco',Teena Marie,CDs & Vinyl,123701.0,
947,Inner Child,"'Pop', 'Teen Pop'",Shanice,CDs & Vinyl,167153.0,
921,No Doubt,'Motown',702,CDs & Vinyl,141225.0,
930,Diana Ross,'Disco',The Supremes,CDs & Vinyl,846458.0,
935,Street Songs,'Funk',Rick James,CDs & Vinyl,225383.0,
954,Ma,'Soul',Rare Earth,CDs & Vinyl,49338.0,
936,Lionel Richie,"'Blues', 'Contemporary Blues'",Lionel Richie,CDs & Vinyl,218642.0,
942,Hotter Than July,'Classic Rock',Stevie Wonder,CDs & Vinyl,507826.0,
957,Ultimate Collection,"'Pop', 'Dance Pop'",Commodores,CDs & Vinyl,102878.0,
948,Back to Front,"'Blues', 'Contemporary Blues'",Lionel Richie,CDs & Vinyl,44065.0,
949,Forever,'Disco',Diana Ross,CDs & Vinyl,201013.0,
956,The Ultimate Collection,"'Pop', 'Oldies', 'Girl Groups'",Diana Ross,CDs & Vinyl,89823.0,
945,Jungle Fever: Music From The Movie,,Stevie Wonder,CDs & Vinyl,434693.0,
959,The Ultimate Collection,"'Classic Rock', 'Psychedelic Rock'",Temptations,CDs & Vinyl,58750.0,
940,The Secret Life Of Plants 1978 Documentary Film,'Classic Rock',Stevie Wonder,CDs & Vinyl,575905.0,
955,Emperors Of Soul,"'Classic Rock', 'Psychedelic Rock'",Temptations,CDs & Vinyl,124263.0,
960,Saturday Night,"'Pop', 'Dance Pop'",Zhane,CDs & Vinyl,161055.0,
968,The Ultimate Collection,"'Pop', 'Oldies', 'Girl Groups'",Martha Reeves & the Vandellas,CDs & Vinyl,316817.0,
958,Rick James: The Ultimate Collection,'Funk',Rick James,CDs & Vinyl,65984.0,
919,Take Me Higher,,Diana Ross,CDs & Vinyl,214490.0,
946,"Here, My Dear",,Marvin Gaye,CDs & Vinyl,49687.0,
964,Ultimate Collection,"'Pop', 'Oldies'",Junior Walker,CDs & Vinyl,100207.0,
961,Evolution,"'Blues', 'Contemporary Blues'",Boyz II Men,CDs & Vinyl,120309.0,
963,Diana Ross and the Supremes - The Ultimate Collection,"'Pop', 'Oldies', 'Girl Groups'",The Supremes,CDs & Vinyl,10939.0,
952,Cooleyhighharmony,"'Latin Music', 'Latin Pop'",Boyz II Men,CDs & Vinyl,58915.0,
970,"Live at the Star Club, Hamburg","'Rock', 'Rockabilly'",Jerry Lee Lewis,CDs & Vinyl,286956.0,
944,Johnny Gill,,Johnny Gill,CDs & Vinyl,67910.0,
951,Black Reign,'Motown',Queen Latifah,CDs & Vinyl,153555.0,
966,Ultimate Collection,"'Pop', 'Oldies', 'Girl Groups'",Marvelettes,CDs & Vinyl,168905.0,
969,Mary Wells The Ultimate Collection,"'Pop', 'Oldies', 'Girl Groups'",Mary Wells,CDs & Vinyl,99588.0,
967,Ultimate Collection,"'Blues', 'Electric Blues'",Smokey Robinson,CDs & Vinyl,15544.0,
972,24 Hour Revenge Therapy,"'Alternative Rock', 'Emo'",Jawbreaker,CDs & Vinyl,407774.0,
971,Melvins,"'Alternative Rock', 'Punk'",Melvins,CDs & Vinyl,105585.0,
973,Follow The Leader,'East Coast',Eric B. & Rakim,CDs & Vinyl,80286.0,
974,Copperhead Road,"'Classic Rock', 'Southern Rock'",Steve Earle,CDs & Vinyl,39207.0,
976,Hammer Smashed Face,"'Metal', 'Death Metal'",Cannibal Corpse,CDs & Vinyl,265867.0,
980,Show No Mercy,"'Metal', 'Pop Metal'",Slayer,CDs & Vinyl,9591.0,
981,Live Undead,'Metal',Slayer,CDs & Vinyl,60430.0,
984,Awaken the Guardian,"'Rock', 'Progressive', 'Progressive Metal'",Fates Warning,CDs & Vinyl,428372.0,
987,THE SPECTRE WITHIN,"'Rock', 'Progressive', 'Progressive Metal'",Fates Warning,CDs & Vinyl,653396.0,
977,Icon,"'Alternative Rock', 'Goth'",Paradise Lost,CDs & Vinyl,1110729.0,
988,Psalm 9,'Christian',Trouble,CDs & Vinyl,443480.0,
991,Doomsday for the Deceiver,"'Metal', 'Pop Metal'",Flotsam & Jetsam,CDs & Vinyl,136942.0,
982,HAUNTING THE CHAPEL,"'Metal', 'Pop Metal'",Slayer,CDs & Vinyl,21552.0,
985,No Exit,"'Rock', 'Progressive', 'Progressive Metal'",Fates Warning,CDs & Vinyl,344149.0,
992,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,"'Metal', 'Death Metal'",Six Feet Under,CDs & Vinyl,35179.0,
986,Perfect Symmetry,"'Rock', 'Progressive', 'Progressive Metal'",Fates Warning,CDs & Vinyl,118819.0,
997,Once Sent From The Golden Hall,"'Metal', 'Death Metal'",Amon Amarth,CDs & Vinyl,184061.0,
990,Sirens,"'Rock', 'Progressive', 'Progressive Metal'",Savatage,CDs & Vinyl,79309.0,
996,Pleasant Shade Of Gray,"'Rock', 'Progressive', 'Progressive Metal'",Fates Warning,CDs & Vinyl,212258.0,
995,Warpath,"'Metal', 'Death Metal'",Six Feet Under,CDs & Vinyl,108977.0,
994,Secrets of the Black Arts,"'Metal', 'Alternative Metal'",Dark Funeral,CDs & Vinyl,801129.0,
979,Hell Awaits,"'Metal', 'Pop Metal'",Slayer,CDs & Vinyl,2893.0,
993,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,"'Metal', 'Death Metal'",Cannibal Corpse,CDs & Vinyl,1178281.0,
998,Beyond the Infinite,'Techno',Juno Reactor,CDs & Vinyl,804672.0,
999,Ramblin',"'Blues', 'Acoustic Blues'",Lucinda Williams,CDs & Vinyl,94908.0,
1000,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,"'Blues', 'Regional Blues', 'Delta Blues'",VARIOUS ARTISTS,CDs & Vinyl,16017.0,
1004,Whenever We Wanted,'Classic Rock',John Mellencamp,CDs & Vinyl,9790.0,
1014,Get In Touch With Yourself,"'Pop', 'Adult Alternative'",Swing Out Sister,CDs & Vinyl,47261.0,
1017,Ferment,"'Alternative Rock', 'Shoegazing'",Catherine Wheel,CDs & Vinyl,204923.0,
1007,Some Gave All,'Country',Billy Ray Cyrus,CDs & Vinyl,33676.0,
1016,An Anthology,'Metal',Angel,CDs & Vinyl,191104.0,
1011,20 All Time Greatest Hits!,,James Brown,CDs & Vinyl,3209.0,
1013,Adrenalize,'Classic Rock',Def Leppard,CDs & Vinyl,31779.0,
1022,Mother Love Bone,'Alternative Rock',Mother Love Bone,CDs & Vinyl,36140.0,
1015,High 'n' Dry,"'Alternative Rock', 'New Wave'",Def Leppard,CDs & Vinyl,2524.0,
1023,Milagro,"'Rock', 'Rock Guitarists', 'Guitar Gods'",Santana,CDs & Vinyl,13126.0,
1021,Bone Machine,"'Rock', 'Progressive', 'Progressive Rock'",Tom Waits,CDs & Vinyl,7378.0,
1026,Rare Masters,'Classic Rock',Elton John,CDs & Vinyl,151624.0,
1028,"Everybody Else Is Doing It, So Why Can't We?","'Alternative Rock', 'Indie Rock'",The Cranberries,CDs & Vinyl,29527.0,
1010,A Decade of Hits 1969-1979,"'Blues', 'Slide Guitar'",Allman Brothers Band,CDs & Vinyl,997.0,
1031,Outsideinside,"'Classic Rock', 'Psychedelic Rock'",Blue Cheer,CDs & Vinyl,514222.0,
1035,Best Of 1969-1976  Funk Essentials Series,'Funk',Kool & The Gang,CDs & Vinyl,108148.0,
1033,Rid Of Me,"'Alternative Rock', 'Indie Rock'",PJ Harvey,CDs & Vinyl,11327.0,
1025,"Stunts, Blunts, &amp; Hip Hop",'Soul',Diamond & Psychotic Neurotics,CDs & Vinyl,85221.0,
1019,"Elton John's Greatest Hits, Vol. 2",'Classic Rock',Elton John,CDs & Vinyl,15197.0,
1008,Tears for Fears - Tears Roll Down: Greatest Hits 82-92,"'Alternative Rock', 'New Wave'",Tears For Fears,CDs & Vinyl,39573.0,
1032,Vincebus Eruptum,"'Classic Rock', 'Psychedelic Rock'",Blue Cheer,CDs & Vinyl,58446.0,
1037,Elemental,"'Alternative Rock', 'New Wave'",Tears For Fears,CDs & Vinyl,45637.0,
1009,White Hot,"'Rock', 'Hard Rock'",Angel,CDs & Vinyl,96792.0,
1042,The Payback,,James Brown,CDs & Vinyl,24455.0,
1036,The Best of CAMEO,'Funk',Cameo,CDs & Vinyl,34985.0,
1046,Sex Machine,,James Brown,CDs & Vinyl,116505.0,
1003,In-Sides,'Ambient',Orbital,CDs & Vinyl,317202.0,
1029,Tear the Roof Off: 1974-1980,"'Classic Rock', 'Psychedelic Rock'",Parliament,CDs & Vinyl,71782.0,
1027,Just for You,'Disco',Barry White,CDs & Vinyl,109190.0,
1044,Slip,"'Alternative Rock', 'Emo'",Quicksand,CDs & Vinyl,142111.0,
1050,The Donna Summer Anthology,'Disco',Donna Summer,CDs & Vinyl,49032.0,
1045,"The Best of Van Morrison, Vol. 2",'Soul',Van Morrison,CDs & Vinyl,88417.0,
1039,Laid,"'Alternative Rock', 'British Alternative', 'Britpop'",James,CDs & Vinyl,203396.0,
1001,A Rock &amp; Roll Christmas,'Christmas',Various,CDs & Vinyl,166827.0,
1048,Zooropa,'Alternative Rock',U2,CDs & Vinyl,58366.0,
1030,Shania Twain,'Country',Shania Twain,CDs & Vinyl,56682.0,
1043,The Fillmore Concerts,"'Blues', 'Slide Guitar'",Allman Brothers Band,CDs & Vinyl,65158.0,
1047,Chrome,"'Alternative Rock', 'Shoegazing'",Catherine Wheel,CDs & Vinyl,85022.0,
1051,Retro Active,'Classic Rock',Def Leppard,CDs & Vinyl,19308.0,
1038,Sons Of Soul,'Motown',Tony! Toni! Tone!,CDs & Vinyl,26807.0,
1055,Too Long in Exile,'Soul',Van Morrison,CDs & Vinyl,67324.0,
1053,The Black Rider 1993 Studio Cast,"'Rock', 'Progressive', 'Progressive Rock'",Tom Waits,CDs & Vinyl,15674.0,
1034,Alive III,'Classic Rock',Kiss,CDs & Vinyl,109852.0,
1063,Kingdom Come / Sir Lord Baltimore,'Metal',Sir Lord Baltimore,CDs & Vinyl,418164.0,
1060,Wild And Peaceful,'Funk',Kool & The Gang,CDs & Vinyl,147010.0,
1056,Size Isn't Everything,"'Pop', 'Adult Contemporary'",Bee Gees,CDs & Vinyl,18032.0,
1064,Dance Naked,'Classic Rock',John Mellencamp,CDs & Vinyl,20064.0,
1049,Human Wheels,'Classic Rock',John Mellencamp,CDs & Vinyl,93457.0,
1061,In the House of Stone &amp; Light,"'Folk', 'Contemporary Folk'",Martin Page,CDs & Vinyl,167320.0,
1052,Molten Gold: The Anthology,"'World Music', 'Europe', 'British Isles', 'Britain'",Free,CDs & Vinyl,63190.0,
1074,Santana Brothers,"'Rock', 'Rock Guitarists', 'Guitar Gods'",Santana,CDs & Vinyl,19360.0,
1058,Live At The Fillmore Expanded Edition,'Classic Rock',Derek & The Dominos,CDs & Vinyl,6869.0,
1073,Thank You For The Music,"'World Music', 'Europe', 'Scandinavia', 'Sweden'",ABBA,CDs & Vinyl,53557.0,
1077,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'Electronica',Tricky,CDs & Vinyl,56992.0,
1076,To Bring You My Love,'Alternative Rock',PJ Harvey,CDs & Vinyl,25721.0,
1080,Til Shiloh,"'World Music', 'Jamaica'",Buju Banton,CDs & Vinyl,547190.0,
1079,I Am An Elastic Firecracker,'Alternative Rock',Tripping Daisy,CDs & Vinyl,137732.0,
1066,Barry White : All-Time Greatest Hits,"'New Age', 'Meditation'",Barry White,CDs & Vinyl,1260.0,
1081,Your Little Secret,"'Pop', 'Adult Alternative'",Melissa Etheridge,CDs & Vinyl,63882.0,
1059,The Best of Village People,'Disco',The Village People,CDs & Vinyl,71289.0,
1070,The Wanderer,'Disco',Donna Summer,CDs & Vinyl,396849.0,
1071,Donna Summer,'Disco',Donna Summer,CDs & Vinyl,373442.0,
1057,Cats 1982 Original Broadway Cast,'Classic Vocalists',Cats (Related Recordings),CDs & Vinyl,62149.0,
1083,"Passengers, Vol. 1",'Ambient',Passengers,CDs & Vinyl,35722.0,
1089,Dru Hill,"'Pop', 'Dance Pop'",Dru Hill,CDs & Vinyl,41311.0,
1075,No Need to Argue,'Alternative Rock',The Cranberries,CDs & Vinyl,14146.0,
1091,Orblivion,"'World Music', 'Europe', 'British Isles', 'Britain'",The Orb,CDs & Vinyl,178322.0,
1072,Still Climbing,"'Classic Rock', 'Glam'",Cinderella,CDs & Vinyl,34865.0,
1087,The Island Years,"'Alternative Rock', 'Proto Punk'",John Cale,CDs & Vinyl,79544.0,
1094,The Sweetest Days,"'Blues', 'Contemporary Blues'",Vanessa Williams,CDs & Vinyl,19421.0,
1082,Different Class,"'World Music', 'Europe', 'British Isles', 'Britain'",Pulp,CDs & Vinyl,124226.0,
1093,Cross Road,'Classic Rock',Bon Jovi,CDs & Vinyl,7000.0,
1098,Made In England,'Classic Rock',Elton John,CDs & Vinyl,88061.0,
1096,Relish,"'Pop', 'Adult Alternative'",Joan Osborne,CDs & Vinyl,31836.0,
1101,Eric Clapton's Rainbow Concert Remastered,"'Rock', 'Rock Guitarists', 'Guitar Gods'",Eric Clapton,CDs & Vinyl,59981.0,
1085,Mission To Please,'Funk',The Isley Brothers,CDs & Vinyl,102687.0,
1099,Funky Good Time,'Jazz',The JBs,CDs & Vinyl,27514.0,
1100,The Cream of Clapton,"'Rock', 'Rock Guitarists', 'Guitar Gods'",Eric Clapton,CDs & Vinyl,10191.0,
1112,Elton John &lrm;&ndash; Honky Ch&acirc;teau,'Classic Rock',Elton John,CDs & Vinyl,13664.0,
1114,17-11-70,'Classic Rock',Elton John,CDs & Vinyl,50247.0,
1095,Endless Summer: Donna Summer's Greatest Hits,'Disco',Donna Summer,CDs & Vinyl,56774.0,
1102,Real Brothas,'Pop Rap',B.g. Knocc Out & Dresta,CDs & Vinyl,411230.0,
1115,Vault: Def Leppard Greatest Hits,"'Alternative Rock', 'New Wave'",Def Leppard,CDs & Vinyl,655.0,
1117,Fizzy Fuzzy Big &amp; Buzzy,"'Alternative Rock', 'American Alternative'",Refreshments,CDs & Vinyl,65080.0,
1078,Orbus Terrarum,'Ambient',The Orb,CDs & Vinyl,229124.0,
1105,Saturnine Martial &amp; Lunatic,"'Alternative Rock', 'New Wave'",Tears For Fears,CDs & Vinyl,172641.0,
1097,Happy Days,"'Alternative Rock', 'Shoegazing'",Catherine Wheel,CDs & Vinyl,45829.0,
1120,Kiss Remastered,'Classic Rock',Kiss,CDs & Vinyl,32265.0,
1126,Love Gun Remastered,'Classic Rock',Kiss,CDs & Vinyl,79671.0,
1108,Elton John,'Classic Rock',Elton John,CDs & Vinyl,25915.0,
1067,Christmas Spirit,'Noels',Donna Summer,CDs & Vinyl,135665.0,
1136,Creatures Of The Night Remastered,'Classic Rock',Kiss,CDs & Vinyl,16756.0,
1125,Rock And Roll Over Remastered,'Classic Rock',Kiss,CDs & Vinyl,9154.0,
1113,Here And There Remastered,'Classic Rock',Elton John,CDs & Vinyl,9628.0,
1118,Light Of Worlds,'Funk',Kool & The Gang,CDs & Vinyl,97916.0,
1107,Tumbleweed Connection,'Classic Rock',Elton John,CDs & Vinyl,14239.0,
1129,KISS Gene Simmons,'Classic Rock',Gene Simmons,CDs & Vinyl,51012.0,
1139,Slang,'Classic Rock',Def Leppard,CDs & Vinyl,199821.0,
1134,Unmasked Remastered,'Classic Rock',Kiss,CDs & Vinyl,7441.0,
1135,Music From The Elder Remastered,"'Rock', 'Progressive', 'Progressive Rock'",Kiss,CDs & Vinyl,38469.0,
1128,Double Platinum Remastered,'Classic Rock',Kiss,CDs & Vinyl,10178.0,
1141,"You Wanted The Best, You Got The Best!!",'Classic Rock',Kiss,CDs & Vinyl,85634.0,
1133,Dynasty Remastered,'Classic Rock',Kiss,CDs & Vinyl,18487.0,
1140,Plays Metallica By Four Cellos,"'Rock', 'Progressive', 'Progressive Metal'",Apocalyptica,CDs & Vinyl,42513.0,
1142,Star Bright,'Noels',Vanessa Williams,CDs & Vinyl,54730.0,
1137,Best Of Love Unlimited Orch.,'Disco',Love Unlimited,CDs & Vinyl,102988.0,
1147,House of Music,,Tony! Toni! Tone!,CDs & Vinyl,143434.0,
1124,Destroyer/Remastered,'Classic Rock',Kiss,CDs & Vinyl,7443.0,
1146,Mr Happy Go Lucky,'Classic Rock',John Mellencamp,CDs & Vinyl,294297.0,
1152,Elegantly Wasted,"'Alternative Rock', 'New Wave'",INXS,CDs & Vinyl,145887.0,
1150,Tanx,"'Alternative Rock', 'Proto Punk'",Courtney Pine,CDs & Vinyl,628493.0,
1148,Deadly Sting: The Mercury Years,'Classic Rock',Scorpions,CDs & Vinyl,32156.0,
1144,First Band on the Moon,"'Alternative Rock', 'Indie Rock'",Cardigans,CDs & Vinyl,38767.0,
1164,Grace Under Pressure Remastered,"'Rock', 'Progressive', 'Progressive Metal'",Rush,CDs & Vinyl,33761.0,
1153,Thank God It's Friday,'Disco',Various Artists,CDs & Vinyl,429600.0,
1149,Slider,"'Alternative Rock', 'Proto Punk'",Marc Bolan & T Rex,CDs & Vinyl,716622.0,
1160,Hemispheres Remastered,"'Rock', 'Progressive', 'Progressive Metal'",Rush,CDs & Vinyl,35006.0,
1131,Peter Criss Remastered,'Classic Rock',Peter Criss,CDs & Vinyl,37876.0,
1154,Middle Of Nowhere,"'Pop', 'Teen Pop'",Hanson,CDs & Vinyl,56453.0,
1167,A Show of Hands,"'Rock', 'Progressive', 'Progressive Metal'",Rush,CDs & Vinyl,80379.0,
1175,World Wide Live Remastered,'Classic Rock',Scorpions,CDs & Vinyl,104212.0,
1170,Once Upon A...,"'Classic Rock', 'Arena Rock'",Cinderella,CDs & Vinyl,202166.0,
1177,Retrospective 2,"'Rock', 'Progressive', 'Progressive Metal'",Rush,CDs & Vinyl,237617.0,
1168,Greatest Kiss,'Classic Rock',Kiss,CDs & Vinyl,30045.0,
1176,Destination Anywhere,'Classic Rock',Bon Jovi,CDs & Vinyl,242433.0,
1180,20 of Hank Williams' Greatest Hits,'Country',Hank Williams Sr.,CDs & Vinyl,14105.0,
1171,Lovedrive Remastered,'Classic Rock',Scorpions,CDs & Vinyl,10534.0,
1178,Come On Over,'Country',Shania Twain,CDs & Vinyl,7011.0,
1188,Fit To Be Tied: Joan Jett &amp; The Blackhearts Bonus Enhanced Footage,'Classic Rock',Joan Jett & The Blackhearts,CDs & Vinyl,114697.0,
1181,Maladjusted,"'Alternative Rock', 'Indie Rock'",Morrissey,CDs & Vinyl,436796.0,
1184,Anytime,"'Blues', 'Contemporary Blues'",Brian McKnight,CDs & Vinyl,62313.0,
1191,The Best of Roy Ayers,"'Jazz', 'Jazz Fusion'",Roy Ayers,CDs & Vinyl,37754.0,
1179,The Very Best of 10cc,"'Rock', 'Progressive', 'Progressive Rock'",10cc,CDs & Vinyl,17784.0,
1187,Tony! Toni! Tone! - Hits,'Motown',Tony! Toni! Tone!,CDs & Vinyl,88115.0,
1190,The Best That I Could Do 1978-1988,'Classic Rock',John Mellencamp,CDs & Vinyl,2090.0,
1174,Love At First Sting Remastered,'Classic Rock',Scorpions,CDs & Vinyl,5863.0,
1182,Next,"'Blues', 'Contemporary Blues'",Vanessa Williams,CDs & Vinyl,261289.0,
1183,The Bottle &amp; Fresh Horses,"'Alternative Rock', 'American Alternative'",Refreshments,CDs & Vinyl,152806.0,
1201,Blues Breakers With Eric Clapton,"'World Music', 'Europe', 'British Isles', 'Britain'",John Mayall,CDs & Vinyl,276787.0,
1172,Animal Magnetism Remastered,'Classic Rock',Scorpions,CDs & Vinyl,8940.0,
1169,Shapes &amp; Patterns,"'Pop', 'Adult Alternative'",Swing Out Sister,CDs & Vinyl,142804.0,
1189,New Forms,,Roni Size,CDs & Vinyl,400415.0,
1192,Still Waters,"'Pop', 'Adult Contemporary'",Bee Gees,CDs & Vinyl,188090.0,
1203,Pyromania,"'Alternative Rock', 'New Wave'",Def Leppard,CDs & Vinyl,2699.0,
1207,Donna Summer: Live &amp; More,'Disco',Donna Summer,CDs & Vinyl,247365.0,
1195,The Dusty Springfield Anthology,"'World Music', 'Europe', 'British Isles', 'Britain'",Dusty Springfield,CDs & Vinyl,156329.0,
1202,The Present,"'Rock', 'Progressive', 'Progressive Rock'",The Moody Blues,CDs & Vinyl,260396.0,
1185,The Big Picture,'Classic Rock',Elton John,CDs & Vinyl,168978.0,
1186,Carnival Of Souls: The Final Sessions,'Classic Rock',Kiss,CDs & Vinyl,103675.0,
1198,Difficult to Cure,'Classic Rock',Rainbow,CDs & Vinyl,883277.0,
1218,Uh Huh,'Classic Rock',John Mellencamp,CDs & Vinyl,163307.0,
1214,The Crossing,"'Alternative Rock', 'New Wave'",Big Country,CDs & Vinyl,272859.0,
1204,"Hello, Dolly! Soundtrack","'Pop', 'Oldies', 'Traditional Pop'",Walter Matthau,CDs & Vinyl,79770.0,
1205,The Golden Hits of Lesley Gore,"'Pop', 'Oldies', 'Girl Groups'",Lesley Gore,CDs & Vinyl,82824.0,
1216,Look at Yourself,"'Rock', 'Progressive', 'Progressive Rock'",Uriah Heep,CDs & Vinyl,57265.0,
1208,War,'Alternative Rock',U2,CDs & Vinyl,162764.0,
1210,461 Ocean Boulevard,"'Rock', 'Rock Guitarists', 'Guitar Gods'",Eric Clapton,CDs & Vinyl,633029.0,
1221,Bent Out of Shape,'Classic Rock',Rainbow,CDs & Vinyl,629609.0,
1223,In the City,"'Alternative Rock', 'British Punk'",The Jam,CDs & Vinyl,353119.0,
1222,Antarctica: Music From Koreyoshi Kurahara's Film,"'Rock', 'Progressive', 'Electronic'",Vangelis,CDs & Vinyl,138771.0,
1206,The Hurting,"'Alternative Rock', 'New Wave'",Tears For Fears,CDs & Vinyl,157976.0,
1212,Magician's Birthday,"'Rock', 'Progressive', 'Progressive Rock'",Uriah Heep,CDs & Vinyl,172952.0,
1213,Behind the Scene,'Country',Reba McEntire,CDs & Vinyl,596483.0,
1231,A Question of Balance,"'World Music', 'Europe', 'British Isles', 'Britain'",The Moody Blues,CDs & Vinyl,336767.0,
1196,Dry,"'World Music', 'Europe', 'British Isles', 'Britain'",PJ Harvey,CDs & Vinyl,172516.0,
1225,Under a Blood Red Sky,'Alternative Rock',U2,CDs & Vinyl,208019.0,
1209,Strange Brew: The Very Best of Cream,'Classic Rock',Cream,CDs & Vinyl,89788.0,
1193,Very Best Of Rainbow,'Classic Rock',Rainbow,CDs & Vinyl,7322.0,
1237,Undead,"'Classic Rock', 'British Invasion'",Ten Years After,CDs & Vinyl,855133.0,
1233,A Hard Road,"'World Music', 'Europe', 'British Isles', 'Britain'",John Mayall,CDs & Vinyl,91137.0,
1220,American Fool,'Classic Rock',John Mellencamp,CDs & Vinyl,254279.0,
1238,Stonedhenge,"'Classic Rock', 'British Invasion'",Ten Years After,CDs & Vinyl,700194.0,
1219,Bon Jovi,'Classic Rock',Bon Jovi,CDs & Vinyl,547089.0,
1224,Spinal Tap,"'Rock', 'Hard Rock'",Spinal Tap,CDs & Vinyl,238107.0,
1227,Long Distance Voyager,"'Rock', 'Progressive', 'Progressive Rock'",The Moody Blues,CDs & Vinyl,3285.0,
1211,Demons &amp; Wizards,"'Rock', 'Progressive', 'Progressive Rock'",Uriah Heep,CDs & Vinyl,77270.0,
1194,A-Sides,"'Metal', 'Alternative Metal'",Soundgarden,CDs & Vinyl,15842.0,
1246,Bad Girls,'Disco',Donna Summer,CDs & Vinyl,131905.0,
1116,MTV Unplugged,'Classic Rock',Kiss,CDs & Vinyl,26127.0,
1200,Bee Gees Greatest,'Disco',Bee Gees,CDs & Vinyl,98255.0,
1248,Johnny The Fox,'Classic Rock',Thin Lizzy,CDs & Vinyl,71932.0,
1239,Medusa,"'Rock', 'Progressive', 'Progressive Rock'",Trapeze,CDs & Vinyl,8501.0,
1256,Feel the Fire,'Country',Reba McEntire,CDs & Vinyl,325962.0,
1241,Cheerful Insanity of Giles Giles &amp; Fripp,"'Rock', 'Progressive', 'Progressive Rock'",Giles Giles & Fripp,CDs & Vinyl,618231.0,
1245,On Through The Night,"'Alternative Rock', 'New Wave'",Def Leppard,CDs & Vinyl,2927.0,
1255,Gap Band IV,'Funk',Gap Band,CDs & Vinyl,123761.0,
1259,Sound Affects,"'World Music', 'Europe', 'British Isles', 'Britain'",The Jam,CDs & Vinyl,67034.0,
1253,Love To Love You Baby,'Disco',Donna Summer,CDs & Vinyl,126879.0,
1240,You Are the Music We're Just the Band,"'Rock', 'Progressive', 'Progressive Rock'",Trapeze,CDs & Vinyl,805146.0,
1215,Staying Alive,'Traditional Vocal Pop',Tommy Faragher,CDs & Vinyl,148859.0,
1264,Down to Earth,'Classic Rock',Rainbow,CDs & Vinyl,620343.0,
1229,Caught Live +5,"'Rock', 'Progressive', 'Progressive Rock'",The Moody Blues,CDs & Vinyl,88887.0,
1252,Live: Uriah Heep,"'Rock', 'Progressive', 'Progressive Rock'",Uriah Heep,CDs & Vinyl,242045.0,
